City/External ID,Neighborhood Name
res_city_turkiye_data_kita.7,Helvacı Mah
res_city_turkiye_data_kita.7,İnneplihüyüğü Mah
res_city_turkiye_data_kita.7,İsahacılı Mah
res_city_turkiye_data_kita.7,Kapı Mah
res_city_turkiye_data_kita.7,Karagöçer Mah
res_city_turkiye_data_kita.7,Karataş Mah
res_city_turkiye_data_kita.7,Karşıyaka Mah
res_city_turkiye_data_kita.7,Kemaliye Mah
res_city_turkiye_data_kita.7,Kesik Mah
res_city_turkiye_data_kita.7,Kırhasan Mah
res_city_turkiye_data_kita.7,Kızıltahta Mah
res_city_turkiye_data_kita.7,Kiremitli Mah
res_city_turkiye_data_kita.7,Meletmez Mah
res_city_turkiye_data_kita.7,Orta Mah
res_city_turkiye_data_kita.7,Oymaklı Mah
res_city_turkiye_data_kita.7,Sarımsak Mah
res_city_turkiye_data_kita.7,Sirkenli Mah
res_city_turkiye_data_kita.7,Tabaklar Mah
res_city_turkiye_data_kita.7,Tabur Mah
res_city_turkiye_data_kita.7,Terliksiz Mah
res_city_turkiye_data_kita.7,Topraklı Mah
res_city_turkiye_data_kita.7,Tuzkuyusu Mah
res_city_turkiye_data_kita.7,Tuzla Mah
res_city_turkiye_data_kita.7,Yassıveren Mah
res_city_turkiye_data_kita.7,Yemişli Mah
res_city_turkiye_data_kita.7,Yeni Mah
res_city_turkiye_data_kita.7,Yenimurat Mah
res_city_turkiye_data_kita.7,Yüzbaşı Mah
res_city_turkiye_data_kita.8,Gazi Mah
res_city_turkiye_data_kita.8,Hacıbeyli Mah
res_city_turkiye_data_kita.8,Acarmantaş Mah
res_city_turkiye_data_kita.8,Akarca Mah
res_city_turkiye_data_kita.8,Akçalıuşağı Mah
res_city_turkiye_data_kita.8,Akdam Mah
res_city_turkiye_data_kita.8,Akkaya Mah
res_city_turkiye_data_kita.8,Alapınar Mah
res_city_turkiye_data_kita.8,Andıl Mah
res_city_turkiye_data_kita.8,Arslanlı Mah
res_city_turkiye_data_kita.8,Aydın Mah
res_city_turkiye_data_kita.8,Ayşehoca Mah
res_city_turkiye_data_kita.8,Bağözü Mah
res_city_turkiye_data_kita.8,Bağtepe Mah
res_city_turkiye_data_kita.8,Boztahta Mah
res_city_turkiye_data_kita.8,Bucak Mah
res_city_turkiye_data_kita.8,Bulduklu Mah
res_city_turkiye_data_kita.8,Çamdere Mah
res_city_turkiye_data_kita.8,Çamlarca Mah
res_city_turkiye_data_kita.8,Çandık Mah
res_city_turkiye_data_kita.8,Çelenuşağı Mah
res_city_turkiye_data_kita.8,Çobanpınarı Mah
res_city_turkiye_data_kita.8,Çokak Mah
res_city_turkiye_data_kita.8,Çukurören Mah
res_city_turkiye_data_kita.8,Çulluuşağı Mah
res_city_turkiye_data_kita.8,Çürüklü Mah
res_city_turkiye_data_kita.8,Damyeri Mah
res_city_turkiye_data_kita.8,Dikilitaş Mah
res_city_turkiye_data_kita.8,Dilekkaya Mah
res_city_turkiye_data_kita.8,Doğanalanı Mah
res_city_turkiye_data_kita.8,Duraluşağı Mah
res_city_turkiye_data_kita.8,Durmuşlu Mah
res_city_turkiye_data_kita.8,Düzağaç Mah
res_city_turkiye_data_kita.8,Enizçakırı Mah
res_city_turkiye_data_kita.8,Ergenuşağı Mah
res_city_turkiye_data_kita.8,Eskikabasakal Mah
res_city_turkiye_data_kita.8,Eskimantaş Mah
res_city_turkiye_data_kita.8,Faydalı Mah
res_city_turkiye_data_kita.8,Ferhatlı Mah
res_city_turkiye_data_kita.8,Gedikli Mah
res_city_turkiye_data_kita.8,Gökçeyol Mah
res_city_turkiye_data_kita.8,Gökgöz Mah
res_city_turkiye_data_kita.8,Görbeyaz Mah
res_city_turkiye_data_kita.8,Güneri Mah
res_city_turkiye_data_kita.8,Hacımirzalı Mah
res_city_turkiye_data_kita.8,Hamam Mah
res_city_turkiye_data_kita.8,Ilıca Mah
res_city_turkiye_data_kita.8,Işıkkaya Mah
