City/External ID,Neighborhood Name
res_city_turkiye_data_kita.2,Cumhuriyet Mah
res_city_turkiye_data_kita.2,Emek Mah
res_city_turkiye_data_kita.2,Esentepe Mah
res_city_turkiye_data_kita.2,Fatih Sultan Mehmet Mah
res_city_turkiye_data_kita.2,Gazi Osman Paşa Mah
res_city_turkiye_data_kita.2,Hürriyet Mah
res_city_turkiye_data_kita.2,İnönü Mah
res_city_turkiye_data_kita.2,İstiklal Mah
res_city_turkiye_data_kita.2,Kelemeti Mah
res_city_turkiye_data_kita.2,Konakoğlu Mah
res_city_turkiye_data_kita.2,Koruklu Mah
res_city_turkiye_data_kita.2,Küçükkırım Mah
res_city_turkiye_data_kita.2,Mithat Paşa Mah
res_city_turkiye_data_kita.2,Modernevler Mah
res_city_turkiye_data_kita.2,Muradiye Mah
res_city_turkiye_data_kita.2,Namık Kemal Mah
res_city_turkiye_data_kita.2,Sarısakal Mah
res_city_turkiye_data_kita.2,Şahin Özbilen Mah
res_city_turkiye_data_kita.2,Şehit Hacı İbrahim Mah
res_city_turkiye_data_kita.2,Ulus Mah
res_city_turkiye_data_kita.2,Yarsuat Mah
res_city_turkiye_data_kita.2,Zübeyde Hanım Mah
res_city_turkiye_data_kita.2,Mustafabeyli Mah
res_city_turkiye_data_kita.3,Belediye Evleri Mah
res_city_turkiye_data_kita.3,Huzurevleri Mah
res_city_turkiye_data_kita.3,Yüzüncüyıl Mah
res_city_turkiye_data_kita.3,Beyazevler Mah
res_city_turkiye_data_kita.3,Bozcalar Mah
res_city_turkiye_data_kita.3,Dörtler Mah
res_city_turkiye_data_kita.3,Esentepe Mah
res_city_turkiye_data_kita.3,Fadıl Mah
res_city_turkiye_data_kita.3,Gökkuyu Mah
res_city_turkiye_data_kita.3,Güzelyalı Mah
res_city_turkiye_data_kita.3,Kabasakal Mah
res_city_turkiye_data_kita.3,Karahan Mah
res_city_turkiye_data_kita.3,Karslılar Mah
res_city_turkiye_data_kita.3,Kaşoba Mah
res_city_turkiye_data_kita.3,Kocatepe Mah
res_city_turkiye_data_kita.3,Kurttepe Mah
res_city_turkiye_data_kita.3,Küçükçınar Mah
res_city_turkiye_data_kita.3,Mahfesığmaz Mah
res_city_turkiye_data_kita.3,Memişli Mah
res_city_turkiye_data_kita.3,Örcün Mah
res_city_turkiye_data_kita.3,Pirili Mah
res_city_turkiye_data_kita.3,Söğütlü Mah
res_city_turkiye_data_kita.3,Şambayadı Mah
res_city_turkiye_data_kita.3,Toros Mah
res_city_turkiye_data_kita.3,Yeni Mah
res_city_turkiye_data_kita.3,Yurt Mah
res_city_turkiye_data_kita.3,Salbaş Esentepe Mah
res_city_turkiye_data_kita.4,Akkaya Mah
res_city_turkiye_data_kita.4,Akoluk Mah
res_city_turkiye_data_kita.4,Bağdatlı Mah
res_city_turkiye_data_kita.4,Bahçecik Mah
res_city_turkiye_data_kita.4,Çandırlar Mah
res_city_turkiye_data_kita.4,Çondu Mah
res_city_turkiye_data_kita.4,Çürükler Mah
res_city_turkiye_data_kita.4,Değirmenciuşağı Mah
res_city_turkiye_data_kita.4,Gaffaruşağı Mah
res_city_turkiye_data_kita.4,Gedikli Mah
res_city_turkiye_data_kita.4,Göbelli Mah
res_city_turkiye_data_kita.4,Gürümze Mah
res_city_turkiye_data_kita.4,Güzpınarı Mah
res_city_turkiye_data_kita.4,Hıdıruşağı Mah
res_city_turkiye_data_kita.4,İncirci Mah
res_city_turkiye_data_kita.4,Kaleyüzü Mah
res_city_turkiye_data_kita.4,Kaşaltı Mah
res_city_turkiye_data_kita.4,Kayadibi Mah
res_city_turkiye_data_kita.4,Kırıkuşağı Mah
res_city_turkiye_data_kita.4,Kısacıklı Mah
res_city_turkiye_data_kita.4,Kızılyer Mah
res_city_turkiye_data_kita.4,Koçyazı Mah
res_city_turkiye_data_kita.4,Konakkuran Mah
res_city_turkiye_data_kita.4,Kovukçınar Mah
res_city_turkiye_data_kita.4,Mansurlu Mah
res_city_turkiye_data_kita.4,Musalar Mah
res_city_turkiye_data_kita.4,Olucak Mah
res_city_turkiye_data_kita.4,Ormancık Mah
res_city_turkiye_data_kita.4,Ortaköy Mah
res_city_turkiye_data_kita.4,Oruçlu Mah
res_city_turkiye_data_kita.4,Paşalı Mah
res_city_turkiye_data_kita.4,Süphandere Mah
res_city_turkiye_data_kita.4,Şahmuratlı Mah
res_city_turkiye_data_kita.4,Tenkerli Mah
res_city_turkiye_data_kita.4,Tokmanaklı Mah
res_city_turkiye_data_kita.4,Tortulu Mah
res_city_turkiye_data_kita.4,Uğurlubağ Mah
res_city_turkiye_data_kita.4,Yaylapınar Mah
res_city_turkiye_data_kita.4,Yerebakan Mah
res_city_turkiye_data_kita.4,Belenköy Mah
res_city_turkiye_data_kita.4,Gökçeli Mah
res_city_turkiye_data_kita.4,İslam Mah
res_city_turkiye_data_kita.4,Karacaoğlan Mah
res_city_turkiye_data_kita.4,Karacauşağı Mah
res_city_turkiye_data_kita.4,Kazancı Mah
res_city_turkiye_data_kita.4,Keklikçi Mah
res_city_turkiye_data_kita.4,Sülemişli Mah
res_city_turkiye_data_kita.4,Yeşil Düşmüş Mah
res_city_turkiye_data_kita.5,Adalet Mah
res_city_turkiye_data_kita.5,Cumhuriyet Mah
res_city_turkiye_data_kita.5,Fatih Mah
res_city_turkiye_data_kita.5,Hürriyet Mah
res_city_turkiye_data_kita.5,Menteş Mah
res_city_turkiye_data_kita.5,Tuna Mah
res_city_turkiye_data_kita.5,Ağzıkaraca Mah
res_city_turkiye_data_kita.5,Alaybeyi Mah
res_city_turkiye_data_kita.5,Aliler Mah
res_city_turkiye_data_kita.5,Ayvalı Mah
res_city_turkiye_data_kita.5,Camili Mah
res_city_turkiye_data_kita.5,Çörten Mah
res_city_turkiye_data_kita.5,Danacılı Mah
res_city_turkiye_data_kita.5,Hacıhasanlı Mah
res_city_turkiye_data_kita.5,Koyunevi Mah
res_city_turkiye_data_kita.5,Malıhıdırlı Mah
res_city_turkiye_data_kita.5,Otluk Mah
res_city_turkiye_data_kita.5,Pekmezci Mah
res_city_turkiye_data_kita.5,Sayca Mah
res_city_turkiye_data_kita.5,Saygeçit Mah
res_city_turkiye_data_kita.5,Sevinçli Mah
res_city_turkiye_data_kita.5,Sokutaş Mah
res_city_turkiye_data_kita.5,Ufacıkören Mah
res_city_turkiye_data_kita.5,Uluçınar Mah
res_city_turkiye_data_kita.5,Üçtepe Mah
res_city_turkiye_data_kita.5,Yazıtepe Mah
res_city_turkiye_data_kita.5,Yenievler Mah
res_city_turkiye_data_kita.6,Akçalı Mah
res_city_turkiye_data_kita.6,Aktaş Mah
res_city_turkiye_data_kita.6,Altınova Mah
res_city_turkiye_data_kita.6,Aşağıbelemedik Mah
res_city_turkiye_data_kita.6,Aşağıyörükler Mah
res_city_turkiye_data_kita.6,Ayakkıf Mah
res_city_turkiye_data_kita.6,Barakdağı Mah
res_city_turkiye_data_kita.6,Başkıf Mah
res_city_turkiye_data_kita.6,Bekirli Mah
res_city_turkiye_data_kita.6,Beydemir Mah
res_city_turkiye_data_kita.6,Bolacalı Mah
res_city_turkiye_data_kita.6,Bucak Mah
res_city_turkiye_data_kita.6,Çakallı Mah
res_city_turkiye_data_kita.6,Çatalan Mah
res_city_turkiye_data_kita.6,Çeceli Mah
res_city_turkiye_data_kita.6,Çevlik Mah
res_city_turkiye_data_kita.6,Çocuklar Mah
res_city_turkiye_data_kita.6,Çorlu Mah
res_city_turkiye_data_kita.6,Çukur Mah
res_city_turkiye_data_kita.6,Demirçit Mah
res_city_turkiye_data_kita.6,Döşekevi Mah
res_city_turkiye_data_kita.6,Durak Mah
res_city_turkiye_data_kita.6,Eğlence Mah
res_city_turkiye_data_kita.6,Emelcik Mah
res_city_turkiye_data_kita.6,Etekli Mah
res_city_turkiye_data_kita.6,Fettahlı Mah
res_city_turkiye_data_kita.6,Filikli Mah
res_city_turkiye_data_kita.6,Gildirli Mah
res_city_turkiye_data_kita.6,Gökhasanlı Mah
res_city_turkiye_data_kita.6,Gülüşlü Mah
res_city_turkiye_data_kita.6,Güvenç Mah
res_city_turkiye_data_kita.6,Hacılı Mah
res_city_turkiye_data_kita.6,Hacımusalı Mah
res_city_turkiye_data_kita.6,Kaledağı Mah
res_city_turkiye_data_kita.6,Kapıkaya Mah
res_city_turkiye_data_kita.6,Karahasanlı Mah
res_city_turkiye_data_kita.6,Karakılıç Mah
res_city_turkiye_data_kita.6,Karakuyu Mah
res_city_turkiye_data_kita.6,Karapınar Mah
res_city_turkiye_data_kita.6,Kıralan Mah
res_city_turkiye_data_kita.6,Kırıklı Mah
res_city_turkiye_data_kita.6,Kocaveliler Mah
res_city_turkiye_data_kita.6,Körüklü Mah
res_city_turkiye_data_kita.6,Kuşcusofulu Mah
res_city_turkiye_data_kita.6,Kuyucu Mah
res_city_turkiye_data_kita.6,Kuzgun Mah
res_city_turkiye_data_kita.6,Maraşlı Mah
res_city_turkiye_data_kita.6,Merkezboztahta Mah
res_city_turkiye_data_kita.6,Murtçukuru Mah
res_city_turkiye_data_kita.6,Nergizlik Mah
res_city_turkiye_data_kita.6,Nuhlu Mah
res_city_turkiye_data_kita.6,Ömerli Mah
res_city_turkiye_data_kita.6,Sadıkali Mah
res_city_turkiye_data_kita.6,Sarımehmetli Mah
res_city_turkiye_data_kita.6,Saypınar Mah
res_city_turkiye_data_kita.6,Selampınar Mah
res_city_turkiye_data_kita.6,Tatık Mah
res_city_turkiye_data_kita.6,Topaktaş Mah
res_city_turkiye_data_kita.6,Topkaralı Mah
res_city_turkiye_data_kita.6,Torunsolaklı Mah
res_city_turkiye_data_kita.6,Tümenli Mah
res_city_turkiye_data_kita.6,Yazıbaşı Mah
res_city_turkiye_data_kita.7,Adalı Mah
res_city_turkiye_data_kita.7,Ataköy Mah
res_city_turkiye_data_kita.7,Bahçe Mah
res_city_turkiye_data_kita.7,Bebeli Mah
res_city_turkiye_data_kita.7,Çağşırlı Mah
res_city_turkiye_data_kita.7,Çakırören Mah
res_city_turkiye_data_kita.7,Çavuşlu Mah
res_city_turkiye_data_kita.7,Çimeli Mah
res_city_turkiye_data_kita.7,Çukurkamış Mah
res_city_turkiye_data_kita.7,Damlapınar Mah
res_city_turkiye_data_kita.7,Develiören Mah
res_city_turkiye_data_kita.7,Dolaplı Mah
res_city_turkiye_data_kita.7,Gölkaya Mah
res_city_turkiye_data_kita.7,Hacıhasan Mah
res_city_turkiye_data_kita.7,Hasırağacı Mah
res_city_turkiye_data_kita.7,Helvacı Mah
res_city_turkiye_data_kita.7,İnneplihüyüğü Mah
res_city_turkiye_data_kita.7,İsahacılı Mah
res_city_turkiye_data_kita.7,Kapı Mah
res_city_turkiye_data_kita.7,Karagöçer Mah
res_city_turkiye_data_kita.7,Karataş Mah
res_city_turkiye_data_kita.7,Karşıyaka Mah
res_city_turkiye_data_kita.7,Kemaliye Mah
res_city_turkiye_data_kita.7,Kesik Mah
res_city_turkiye_data_kita.7,Kırhasan Mah
res_city_turkiye_data_kita.7,Kızıltahta Mah
res_city_turkiye_data_kita.7,Kiremitli Mah
res_city_turkiye_data_kita.7,Meletmez Mah
res_city_turkiye_data_kita.7,Orta Mah
res_city_turkiye_data_kita.7,Oymaklı Mah
res_city_turkiye_data_kita.7,Sarımsak Mah
res_city_turkiye_data_kita.7,Sirkenli Mah
res_city_turkiye_data_kita.7,Tabaklar Mah
res_city_turkiye_data_kita.7,Tabur Mah
res_city_turkiye_data_kita.7,Terliksiz Mah
res_city_turkiye_data_kita.7,Topraklı Mah
res_city_turkiye_data_kita.7,Tuzkuyusu Mah
res_city_turkiye_data_kita.7,Tuzla Mah
res_city_turkiye_data_kita.7,Yassıveren Mah
res_city_turkiye_data_kita.7,Yemişli Mah
res_city_turkiye_data_kita.7,Yeni Mah
res_city_turkiye_data_kita.7,Yenimurat Mah
res_city_turkiye_data_kita.7,Yüzbaşı Mah
res_city_turkiye_data_kita.8,Gazi Mah
res_city_turkiye_data_kita.8,Hacıbeyli Mah
res_city_turkiye_data_kita.8,Acarmantaş Mah
res_city_turkiye_data_kita.8,Akarca Mah
res_city_turkiye_data_kita.8,Akçalıuşağı Mah
res_city_turkiye_data_kita.8,Akdam Mah
res_city_turkiye_data_kita.8,Akkaya Mah
res_city_turkiye_data_kita.8,Alapınar Mah
res_city_turkiye_data_kita.8,Andıl Mah
res_city_turkiye_data_kita.8,Arslanlı Mah
res_city_turkiye_data_kita.8,Aydın Mah
res_city_turkiye_data_kita.8,Ayşehoca Mah
res_city_turkiye_data_kita.8,Bağözü Mah
res_city_turkiye_data_kita.8,Bağtepe Mah
res_city_turkiye_data_kita.8,Boztahta Mah
res_city_turkiye_data_kita.8,Bucak Mah
res_city_turkiye_data_kita.8,Bulduklu Mah
res_city_turkiye_data_kita.8,Çamdere Mah
res_city_turkiye_data_kita.8,Çamlarca Mah
res_city_turkiye_data_kita.8,Çandık Mah
res_city_turkiye_data_kita.8,Çelenuşağı Mah
res_city_turkiye_data_kita.8,Çobanpınarı Mah
res_city_turkiye_data_kita.8,Çokak Mah
res_city_turkiye_data_kita.8,Çukurören Mah
res_city_turkiye_data_kita.8,Çulluuşağı Mah
res_city_turkiye_data_kita.8,Çürüklü Mah
res_city_turkiye_data_kita.8,Damyeri Mah
res_city_turkiye_data_kita.8,Dikilitaş Mah
res_city_turkiye_data_kita.8,Dilekkaya Mah
res_city_turkiye_data_kita.8,Doğanalanı Mah
res_city_turkiye_data_kita.8,Duraluşağı Mah
res_city_turkiye_data_kita.8,Durmuşlu Mah
res_city_turkiye_data_kita.8,Düzağaç Mah
res_city_turkiye_data_kita.8,Enizçakırı Mah
res_city_turkiye_data_kita.8,Ergenuşağı Mah
res_city_turkiye_data_kita.8,Eskikabasakal Mah
res_city_turkiye_data_kita.8,Eskimantaş Mah
res_city_turkiye_data_kita.8,Faydalı Mah
res_city_turkiye_data_kita.8,Ferhatlı Mah
res_city_turkiye_data_kita.8,Gedikli Mah
res_city_turkiye_data_kita.8,Gökçeyol Mah
res_city_turkiye_data_kita.8,Gökgöz Mah
res_city_turkiye_data_kita.8,Görbeyaz Mah
res_city_turkiye_data_kita.8,Güneri Mah
res_city_turkiye_data_kita.8,Hacımirzalı Mah
res_city_turkiye_data_kita.8,Hamam Mah
res_city_turkiye_data_kita.8,Ilıca Mah
res_city_turkiye_data_kita.8,Işıkkaya Mah
res_city_turkiye_data_kita.8,Işıklı Mah
res_city_turkiye_data_kita.8,İdemköy Mah
res_city_turkiye_data_kita.8,Kabaktepe Mah
res_city_turkiye_data_kita.8,Kahveli Mah
res_city_turkiye_data_kita.8,Kalkumaç Mah
res_city_turkiye_data_kita.8,Kapıkaya Mah
res_city_turkiye_data_kita.8,Karabucak Mah
res_city_turkiye_data_kita.8,Karacaören Mah
res_city_turkiye_data_kita.8,Karahamzalı Mah
res_city_turkiye_data_kita.8,Karanebili Mah
res_city_turkiye_data_kita.8,Kemerköy Mah
res_city_turkiye_data_kita.8,Kıbrıslar Mah
res_city_turkiye_data_kita.8,Kızıllar Mah
res_city_turkiye_data_kita.8,Kızlarsekisi Mah
res_city_turkiye_data_kita.8,Köseli Mah
res_city_turkiye_data_kita.8,Kuytucak Mah
res_city_turkiye_data_kita.8,Kuyubeli Mah
res_city_turkiye_data_kita.8,Kuyuluk Mah
res_city_turkiye_data_kita.8,Mahyalar Mah
res_city_turkiye_data_kita.8,Marankeçili Mah
res_city_turkiye_data_kita.8,Minnetli Mah
res_city_turkiye_data_kita.8,Orçan Mah
res_city_turkiye_data_kita.8,Oruçlu Mah
res_city_turkiye_data_kita.8,Örendere Mah
res_city_turkiye_data_kita.8,Özbaşı Mah
res_city_turkiye_data_kita.8,Pekmezci Mah
res_city_turkiye_data_kita.8,Postkabasakal Mah
res_city_turkiye_data_kita.8,Salmanlı Mah
res_city_turkiye_data_kita.8,Şerifli Mah
res_city_turkiye_data_kita.8,Tepecikören Mah
res_city_turkiye_data_kita.8,Tufanlı Mah
res_city_turkiye_data_kita.8,Turgutlu Mah
res_city_turkiye_data_kita.8,Turunçlu Mah
res_city_turkiye_data_kita.8,Velicanlı Mah
res_city_turkiye_data_kita.8,Yanalerik Mah
res_city_turkiye_data_kita.8,Yassıçalı Mah
res_city_turkiye_data_kita.8,Yeniköy Mah
res_city_turkiye_data_kita.8,Yukarıkeçili Mah
res_city_turkiye_data_kita.8,Yüksekören Mah
res_city_turkiye_data_kita.8,Zerdali Mah
res_city_turkiye_data_kita.8,Ağlıboğaz Mah
res_city_turkiye_data_kita.8,Arslanpaşa Mah
res_city_turkiye_data_kita.8,Bağlar Mah
res_city_turkiye_data_kita.8,Cumhuriyet Mah
res_city_turkiye_data_kita.8,Çanaklı Mah
res_city_turkiye_data_kita.8,Hacıuşağı Mah
res_city_turkiye_data_kita.8,Karacaoğlan Mah
res_city_turkiye_data_kita.8,Mahmutlu Mah
res_city_turkiye_data_kita.8,Şevkiye Mah
res_city_turkiye_data_kita.8,Taş Mah
res_city_turkiye_data_kita.8,Tavşantepe Mah
res_city_turkiye_data_kita.8,Tufanpaşa Mah
res_city_turkiye_data_kita.8,Türkeli Mah
res_city_turkiye_data_kita.8,Varsaklar Mah
res_city_turkiye_data_kita.8,Yarımoğlu Mah
res_city_turkiye_data_kita.9,Akçatekir Mah
res_city_turkiye_data_kita.9,Alpu Mah
res_city_turkiye_data_kita.9,Aşçıbekirli Mah
res_city_turkiye_data_kita.9,Belemedik Mah
res_city_turkiye_data_kita.9,Çamlıbel Mah
res_city_turkiye_data_kita.9,Dağdibi Mah
res_city_turkiye_data_kita.9,Eskikonacık Mah
res_city_turkiye_data_kita.9,Fındıklı Mah
res_city_turkiye_data_kita.9,Gökbez Mah
res_city_turkiye_data_kita.9,Hamidiye Mah
res_city_turkiye_data_kita.9,Kamışlı Mah
res_city_turkiye_data_kita.9,Karakışlakçı Mah
res_city_turkiye_data_kita.9,Ömerli Mah
res_city_turkiye_data_kita.9,Yağlıtaş Mah
res_city_turkiye_data_kita.9,Yazıcak Mah
res_city_turkiye_data_kita.9,Yenikonacık Mah
res_city_turkiye_data_kita.9,Yukarıbelemedik Mah
res_city_turkiye_data_kita.9,Cumhuriyet Mah
res_city_turkiye_data_kita.9,İstiklal Mah
res_city_turkiye_data_kita.9,Kurtuluş Mah
res_city_turkiye_data_kita.9,Zafer Mah
res_city_turkiye_data_kita.10,Aksaağaç Mah
res_city_turkiye_data_kita.10,Avcıpınarı Mah
res_city_turkiye_data_kita.10,Ayvacık Mah
res_city_turkiye_data_kita.10,Beypınarı Mah
res_city_turkiye_data_kita.10,Cumhurlu Mah
res_city_turkiye_data_kita.10,Çatak Mah
res_city_turkiye_data_kita.10,Çeralan Mah
res_city_turkiye_data_kita.10,Çorak Mah
res_city_turkiye_data_kita.10,Değirmenciuşağı Mah
res_city_turkiye_data_kita.10,Eyüplü Mah
res_city_turkiye_data_kita.10,Fatih Mah
res_city_turkiye_data_kita.10,Gökmenler Mah
res_city_turkiye_data_kita.10,Gürleşen Mah
res_city_turkiye_data_kita.10,Halilbeyli Mah
res_city_turkiye_data_kita.10,Himmetli Mah
res_city_turkiye_data_kita.10,İslam Mah
res_city_turkiye_data_kita.10,Kandilli Mah
res_city_turkiye_data_kita.10,Kapaklıkuyu Mah
res_city_turkiye_data_kita.10,Karakuyu Mah
res_city_turkiye_data_kita.10,Kızılağaç Mah
res_city_turkiye_data_kita.10,Mahmutlu Mah
res_city_turkiye_data_kita.10,Naltaş Mah
res_city_turkiye_data_kita.10,Narlıdere Mah
res_city_turkiye_data_kita.10,Topallar Mah
res_city_turkiye_data_kita.10,Tülü Mah
res_city_turkiye_data_kita.10,Yardibi Mah
res_city_turkiye_data_kita.10,Yeniköy Mah
res_city_turkiye_data_kita.10,Yeşilbağlar Mah
res_city_turkiye_data_kita.11,Acıdereosb Mah
res_city_turkiye_data_kita.11,Beyceli Mah
res_city_turkiye_data_kita.11,Buruk Cumhuriyet Mah
res_city_turkiye_data_kita.11,İstiklal Mah
res_city_turkiye_data_kita.11,Sofudede Mah
res_city_turkiye_data_kita.11,Hürriyet Mah
res_city_turkiye_data_kita.11,Kemalpaşa Mah
res_city_turkiye_data_kita.11,Yeni Mah
res_city_turkiye_data_kita.11,Acıdere Mah
res_city_turkiye_data_kita.11,Aflak Mah
res_city_turkiye_data_kita.11,Akkuyu Mah
res_city_turkiye_data_kita.11,Avcılar Mah
res_city_turkiye_data_kita.11,Aydınyurdu Mah
res_city_turkiye_data_kita.11,Ayvalı Mah
res_city_turkiye_data_kita.11,Bayram Hacılı Mah
res_city_turkiye_data_kita.11,Boynuyoğun Mah
res_city_turkiye_data_kita.11,Boztepe Mah
res_city_turkiye_data_kita.11,Büyük Baklalı Mah
res_city_turkiye_data_kita.11,Cerenli Mah
res_city_turkiye_data_kita.11,Cihadiye Mah
res_city_turkiye_data_kita.11,Çamlıca Mah
res_city_turkiye_data_kita.11,Çarkıpare Mah
res_city_turkiye_data_kita.11,Çaylı Mah
res_city_turkiye_data_kita.11,Çınarlı Mah
res_city_turkiye_data_kita.11,Çiçekli Mah
res_city_turkiye_data_kita.11,Çirişgediği Mah
res_city_turkiye_data_kita.11,Dağcı Mah
res_city_turkiye_data_kita.11,Dutluca Mah
res_city_turkiye_data_kita.11,Eğeciuşağı Mah
res_city_turkiye_data_kita.11,Ertuğrulgazi Mah
res_city_turkiye_data_kita.11,Gökbuket Mah
res_city_turkiye_data_kita.11,Göztepe Mah
