"id","country_id:id","state_id:id","name"
815,base.tr,base.state_tr_60,Turhal
816,base.tr,base.state_tr_60,Yeşilyurt
817,base.tr,base.state_tr_60,Zile
818,base.tr,base.state_tr_61,Akçaabat
819,base.tr,base.state_tr_61,Araklı
820,base.tr,base.state_tr_61,Arsin
821,base.tr,base.state_tr_61,Beşikdüzü
822,base.tr,base.state_tr_61,Çarşıbaşı
823,base.tr,base.state_tr_61,Çaykara
824,base.tr,base.state_tr_61,Dernekpazarı
825,base.tr,base.state_tr_61,Düzköy
826,base.tr,base.state_tr_61,Hayrat
827,base.tr,base.state_tr_61,Köprübaşı
828,base.tr,base.state_tr_61,Maçka
830,base.tr,base.state_tr_61,Of
831,base.tr,base.state_tr_61,Şalpazarı
832,base.tr,base.state_tr_61,Sürmene
833,base.tr,base.state_tr_61,Tonya
834,base.tr,base.state_tr_61,Vakfıkebir
835,base.tr,base.state_tr_61,Yomra
836,base.tr,base.state_tr_62,Çemişgezek
837,base.tr,base.state_tr_62,Hozat
838,base.tr,base.state_tr_62,Mazgirt
839,base.tr,base.state_tr_62,Merkez
840,base.tr,base.state_tr_62,Nazımiye
841,base.tr,base.state_tr_62,Ovacık
842,base.tr,base.state_tr_62,Pertek
843,base.tr,base.state_tr_62,Pülümür
844,base.tr,base.state_tr_63,Akçakale
845,base.tr,base.state_tr_63,Birecik
846,base.tr,base.state_tr_63,Bozova
847,base.tr,base.state_tr_63,Ceylanpınar
848,base.tr,base.state_tr_63,Halfeti
849,base.tr,base.state_tr_63,Harran
850,base.tr,base.state_tr_63,Hilvan
852,base.tr,base.state_tr_63,Siverek
853,base.tr,base.state_tr_63,Suruç
854,base.tr,base.state_tr_63,Viranşehir
855,base.tr,base.state_tr_63,Karaköprü
856,base.tr,base.state_tr_64,Banaz
857,base.tr,base.state_tr_64,Esme
858,base.tr,base.state_tr_64,Karahallı
859,base.tr,base.state_tr_64,Merkez
860,base.tr,base.state_tr_64,Sivaslı
861,base.tr,base.state_tr_64,Ulubey
862,base.tr,base.state_tr_65,Bahçesaray
863,base.tr,base.state_tr_65,Başkale
864,base.tr,base.state_tr_65,Çaldıran
865,base.tr,base.state_tr_65,Çatak
866,base.tr,base.state_tr_65,Edremit
867,base.tr,base.state_tr_65,Erciş
868,base.tr,base.state_tr_65,Gevaş
869,base.tr,base.state_tr_65,Gürpınar
871,base.tr,base.state_tr_65,Muradiye
872,base.tr,base.state_tr_65,Özalp
873,base.tr,base.state_tr_65,Saray
874,base.tr,base.state_tr_65,Tuşba
875,base.tr,base.state_tr_65,İpekyolu
876,base.tr,base.state_tr_66,Akdağmadeni
877,base.tr,base.state_tr_66,Aydıncık
878,base.tr,base.state_tr_66,Boğazlıyan
879,base.tr,base.state_tr_66,Çandır
880,base.tr,base.state_tr_66,Çayıralan
881,base.tr,base.state_tr_66,Çekerek
882,base.tr,base.state_tr_66,Kadışehri
883,base.tr,base.state_tr_66,Merkez
884,base.tr,base.state_tr_66,Saraykent
885,base.tr,base.state_tr_66,Sarıkaya
886,base.tr,base.state_tr_66,Şefaatli
887,base.tr,base.state_tr_66,Sorgun
888,base.tr,base.state_tr_66,Yenifakıllı
889,base.tr,base.state_tr_66,Yerköy
890,base.tr,base.state_tr_67,Alaplı
891,base.tr,base.state_tr_67,Çaycuma
892,base.tr,base.state_tr_67,Devrek
893,base.tr,base.state_tr_67,Ereğli
894,base.tr,base.state_tr_67,Gökçebey
895,base.tr,base.state_tr_67,Merkez
896,base.tr,base.state_tr_68,Ağaçören
897,base.tr,base.state_tr_68,Eskil
898,base.tr,base.state_tr_68,Gülağaç
899,base.tr,base.state_tr_68,Güzelyurt
900,base.tr,base.state_tr_68,Merkez
901,base.tr,base.state_tr_68,Ortaköy
902,base.tr,base.state_tr_68,Sarıyahşi
903,base.tr,base.state_tr_69,Aydıntepe
904,base.tr,base.state_tr_69,Demirözü
905,base.tr,base.state_tr_69,Merkez
906,base.tr,base.state_tr_70,Ayrancı
907,base.tr,base.state_tr_70,Başyayla
908,base.tr,base.state_tr_70,Ermenek
909,base.tr,base.state_tr_70,Kazımkarabekir
910,base.tr,base.state_tr_70,Merkez
911,base.tr,base.state_tr_70,Sarıveliler
912,base.tr,base.state_tr_71,Bahşili
913,base.tr,base.state_tr_71,Balışeyh
914,base.tr,base.state_tr_71,Çelebi
915,base.tr,base.state_tr_71,Delice
916,base.tr,base.state_tr_71,Karakeçili
917,base.tr,base.state_tr_71,Keskin
918,base.tr,base.state_tr_71,Merkez
919,base.tr,base.state_tr_71,Sulakyurt
920,base.tr,base.state_tr_71,Yahşihan
921,base.tr,base.state_tr_72,Beşiri
922,base.tr,base.state_tr_72,Gercüş
923,base.tr,base.state_tr_72,Hasankeyf
924,base.tr,base.state_tr_72,Kozluk
925,base.tr,base.state_tr_72,Merkez
926,base.tr,base.state_tr_72,Sason
927,base.tr,base.state_tr_73,Beytüşşebap
928,base.tr,base.state_tr_73,Cizre
929,base.tr,base.state_tr_73,Güçlükonak
930,base.tr,base.state_tr_73,İdil
931,base.tr,base.state_tr_73,Merkez
932,base.tr,base.state_tr_73,Silopı
933,base.tr,base.state_tr_73,Uludere
934,base.tr,base.state_tr_74,Amasra
935,base.tr,base.state_tr_74,Kurucaşile
936,base.tr,base.state_tr_74,Merkez
937,base.tr,base.state_tr_74,Ulus
938,base.tr,base.state_tr_75,Çıldır
939,base.tr,base.state_tr_75,Damal
940,base.tr,base.state_tr_75,Göle
941,base.tr,base.state_tr_75,Hanak
942,base.tr,base.state_tr_75,Merkez
943,base.tr,base.state_tr_75,Posof
944,base.tr,base.state_tr_76,Aralık
945,base.tr,base.state_tr_76,Karakoyunlu
946,base.tr,base.state_tr_76,Merkez
947,base.tr,base.state_tr_76,Tuzluca
948,base.tr,base.state_tr_77,Altınova
949,base.tr,base.state_tr_77,Armutlu
950,base.tr,base.state_tr_77,Çiftlikköy
951,base.tr,base.state_tr_77,Çınarcık
952,base.tr,base.state_tr_77,Merkez
953,base.tr,base.state_tr_77,Termal
954,base.tr,base.state_tr_78,Eflani
955,base.tr,base.state_tr_78,Eskipazar
956,base.tr,base.state_tr_78,Merkez
957,base.tr,base.state_tr_78,Ovacık
958,base.tr,base.state_tr_78,Safranbolu
959,base.tr,base.state_tr_78,Yenice
960,base.tr,base.state_tr_79,Elbeyli
961,base.tr,base.state_tr_79,Merkez
962,base.tr,base.state_tr_79,Musabeyli
963,base.tr,base.state_tr_79,Polateli
964,base.tr,base.state_tr_80,Bahçe
965,base.tr,base.state_tr_80,Düziçi
966,base.tr,base.state_tr_80,Hasanbeyli
967,base.tr,base.state_tr_80,Kadirli
968,base.tr,base.state_tr_80,Merkez
969,base.tr,base.state_tr_80,Sumbas
970,base.tr,base.state_tr_80,Toprakkale
971,base.tr,base.state_tr_81,Akçakoca
972,base.tr,base.state_tr_81,Cumayeri
973,base.tr,base.state_tr_81,Çılımlı
974,base.tr,base.state_tr_81,Gölyaka
975,base.tr,base.state_tr_81,Gümüşova
976,base.tr,base.state_tr_81,Kaynaşlı
977,base.tr,base.state_tr_81,Merkez
978,base.tr,base.state_tr_81,Yığılca
